searchDate,queriedStationId,arrivalDate,depatureDate,routeId,vehId,stationId
2025-11-17,206000811,2025-11-17 14:24,2025-11-17 14:25,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 14:33,2025-11-17 14:33,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 14:41,2025-11-17 14:41,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 14:55,2025-11-17 14:55,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 15:01,2025-11-17 15:01,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 15:12,2025-11-17 15:12,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 15:21,2025-11-17 15:21,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 15:32,2025-11-17 15:33,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 15:41,2025-11-17 15:41,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 15:52,2025-11-17 15:53,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 16:00,2025-11-17 16:01,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 16:12,2025-11-17 16:13,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 16:18,2025-11-17 16:18,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 16:30,2025-11-17 16:31,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 16:39,2025-11-17 16:40,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 16:48,2025-11-17 16:49,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 17:00,2025-11-17 17:00,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 17:12,2025-11-17 17:13,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 17:21,2025-11-17 17:21,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 17:30,2025-11-17 17:30,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 17:42,2025-11-17 17:42,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 17:54,2025-11-17 17:55,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 18:03,2025-11-17 18:03,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 18:18,2025-11-17 18:19,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 18:24,2025-11-17 18:24,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 18:33,2025-11-17 18:33,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 18:42,2025-11-17 18:43,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 18:48,2025-11-17 18:48,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 19:00,2025-11-17 19:01,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 19:09,2025-11-17 19:09,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 19:18,2025-11-17 19:18,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 19:24,2025-11-17 19:24,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 19:30,2025-11-17 19:30,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 19:39,2025-11-17 19:39,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 19:49,2025-11-17 19:49,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 19:54,2025-11-17 19:54,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 20:03,2025-11-17 20:03,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 20:15,2025-11-17 20:15,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 20:21,2025-11-17 20:22,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 20:27,2025-11-17 20:27,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 20:36,2025-11-17 20:36,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 20:45,2025-11-17 20:45,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 20:51,2025-11-17 20:51,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 21:01,2025-11-17 21:01,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 21:12,2025-11-17 21:12,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 21:18,2025-11-17 21:18,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 21:34,2025-11-17 21:34,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 21:36,2025-11-17 21:37,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 21:45,2025-11-17 21:45,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 21:51,2025-11-17 21:51,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 21:57,2025-11-17 21:57,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 22:09,2025-11-17 22:09,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 22:15,2025-11-17 22:16,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 22:24,2025-11-17 22:24,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 22:29,2025-11-17 22:30,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 22:39,2025-11-17 22:39,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 22:45,2025-11-17 22:45,241219001,289001430,206000811
2025-11-17,206000811,2025-11-17 22:48,2025-11-17 22:48,241219001,289001440,206000811
2025-11-17,206000811,2025-11-17 23:00,2025-11-17 23:00,241219001,289003843,206000811
2025-11-17,206000811,2025-11-17 23:12,2025-11-17 23:12,241219001,289001430,206000811
2025-11-17,206000809,2025-11-17 06:37,2025-11-17 06:37,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 06:43,2025-11-17 06:43,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 06:58,2025-11-17 06:58,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 07:03,2025-11-17 07:03,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 07:15,2025-11-17 07:15,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 07:22,2025-11-17 07:22,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 07:31,2025-11-17 07:31,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 07:39,2025-11-17 07:40,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 07:43,2025-11-17 07:43,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 07:51,2025-11-17 07:51,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 07:58,2025-11-17 07:58,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 08:04,2025-11-17 08:04,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 08:13,2025-11-17 08:13,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 08:19,2025-11-17 08:19,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 08:25,2025-11-17 08:25,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 08:33,2025-11-17 08:33,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 08:43,2025-11-17 08:43,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 08:49,2025-11-17 08:49,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 08:58,2025-11-17 08:58,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 09:04,2025-11-17 09:04,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 09:13,2025-11-17 09:13,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 09:25,2025-11-17 09:25,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 09:31,2025-11-17 09:31,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 09:43,2025-11-17 09:43,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 09:51,2025-11-17 09:52,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 10:00,2025-11-17 10:00,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 10:12,2025-11-17 10:12,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 10:19,2025-11-17 10:19,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 10:32,2025-11-17 10:32,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 10:41,2025-11-17 10:41,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 10:55,2025-11-17 10:56,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 10:58,2025-11-17 10:58,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 11:13,2025-11-17 11:13,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 11:20,2025-11-17 11:20,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 11:32,2025-11-17 11:32,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 11:43,2025-11-17 11:44,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 11:54,2025-11-17 11:54,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 12:05,2025-11-17 12:05,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 12:12,2025-11-17 12:12,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 12:23,2025-11-17 12:23,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 12:31,2025-11-17 12:31,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 12:43,2025-11-17 12:43,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 12:54,2025-11-17 12:54,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 13:06,2025-11-17 13:06,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 13:11,2025-11-17 13:12,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 13:23,2025-11-17 13:23,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 13:31,2025-11-17 13:32,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 13:42,2025-11-17 13:42,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 13:54,2025-11-17 13:54,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 14:04,2025-11-17 14:05,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 14:11,2025-11-17 14:11,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 14:25,2025-11-17 14:25,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 14:33,2025-11-17 14:33,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 14:41,2025-11-17 14:41,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 14:56,2025-11-17 14:56,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 15:01,2025-11-17 15:01,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 15:12,2025-11-17 15:12,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 15:21,2025-11-17 15:21,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 15:33,2025-11-17 15:33,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 15:42,2025-11-17 15:42,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 15:53,2025-11-17 15:53,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 16:01,2025-11-17 16:01,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 16:13,2025-11-17 16:13,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 16:18,2025-11-17 16:18,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 16:31,2025-11-17 16:31,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 16:40,2025-11-17 16:40,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 16:49,2025-11-17 16:49,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 17:00,2025-11-17 17:00,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 17:13,2025-11-17 17:13,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 17:21,2025-11-17 17:21,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 17:30,2025-11-17 17:30,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 17:42,2025-11-17 17:42,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 17:55,2025-11-17 17:55,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 18:04,2025-11-17 18:04,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 18:19,2025-11-17 18:19,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 18:24,2025-11-17 18:24,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 18:33,2025-11-17 18:33,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 18:43,2025-11-17 18:43,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 18:48,2025-11-17 18:48,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 19:01,2025-11-17 19:01,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 19:09,2025-11-17 19:09,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 19:18,2025-11-17 19:18,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 19:25,2025-11-17 19:25,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 19:30,2025-11-17 19:30,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 19:40,2025-11-17 19:40,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 19:49,2025-11-17 19:49,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 19:54,2025-11-17 19:54,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 20:04,2025-11-17 20:04,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 20:16,2025-11-17 20:16,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 20:22,2025-11-17 20:22,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 20:27,2025-11-17 20:27,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 20:36,2025-11-17 20:36,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 20:45,2025-11-17 20:45,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 20:52,2025-11-17 20:52,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 21:01,2025-11-17 21:01,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 21:12,2025-11-17 21:12,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 21:18,2025-11-17 21:18,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 21:34,2025-11-17 21:34,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 21:37,2025-11-17 21:37,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 21:46,2025-11-17 21:46,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 21:52,2025-11-17 21:52,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 21:57,2025-11-17 21:57,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 22:09,2025-11-17 22:09,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 22:16,2025-11-17 22:16,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 22:24,2025-11-17 22:24,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 22:30,2025-11-17 22:30,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 22:39,2025-11-17 22:39,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 22:45,2025-11-17 22:45,241219001,289001430,206000809
2025-11-17,206000809,2025-11-17 22:48,,241219001,289001440,206000809
2025-11-17,206000809,2025-11-17 23:00,2025-11-17 23:00,241219001,289003843,206000809
2025-11-17,206000809,2025-11-17 23:12,2025-11-17 23:12,241219001,289001430,206000809
2025-11-17,206000908,2025-11-17 06:11,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 06:26,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 06:38,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 06:44,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 06:59,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 07:05,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 07:17,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 07:23,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 07:32,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 07:41,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 07:44,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 07:53,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 07:59,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 08:05,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 08:14,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 08:20,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 08:26,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 08:35,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 08:44,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 08:50,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 09:05,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 09:14,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 09:26,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 09:32,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 09:44,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 09:49,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 09:53,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 10:02,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 10:14,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 10:20,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 10:34,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 10:42,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 10:57,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 11:14,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 11:22,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 11:34,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 11:45,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 11:56,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 11:56,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 12:13,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 12:25,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 12:33,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 12:45,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 12:56,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 12:57,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 13:13,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 13:24,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 13:32,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 13:44,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 13:55,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 14:04,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 14:06,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 14:26,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 14:35,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 14:44,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 14:57,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 15:03,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 15:08,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 15:23,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 15:34,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 15:43,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 15:54,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 15:56,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 16:14,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 16:20,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 16:32,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 16:41,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 16:50,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 16:50,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 17:02,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 17:14,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 17:23,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 17:32,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 17:44,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 18:05,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 18:10,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 18:20,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 18:26,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 18:35,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 18:44,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 18:50,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 19:02,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 19:11,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 19:20,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 19:26,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 19:32,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 19:41,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 19:50,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 19:56,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 20:05,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 20:17,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 20:23,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 20:29,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 20:38,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 20:47,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 20:53,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 21:02,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 21:14,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 21:20,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 21:35,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 21:38,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 21:47,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 21:54,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 22:00,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 22:11,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 22:17,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 22:26,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 22:32,,241219001,289001440,206000908
2025-11-17,206000908,2025-11-17 22:41,,241219001,289003843,206000908
2025-11-17,206000908,2025-11-17 22:55,,241219001,289001430,206000908
2025-11-17,206000908,2025-11-17 23:13,,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 06:17,2025-11-18 06:17,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 06:17,2025-11-18 06:17,241219001,289001440,206000908
2025-11-18,206000908,,2025-11-18 06:38,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 06:41,2025-11-18 06:42,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 06:48,2025-11-18 06:48,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 07:03,2025-11-18 07:03,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 07:05,2025-11-18 07:06,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 07:14,2025-11-18 07:15,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 07:23,2025-11-18 07:23,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 07:30,2025-11-18 07:30,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 07:39,2025-11-18 07:39,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 07:47,2025-11-18 07:48,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 07:51,2025-11-18 07:51,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 08:01,2025-11-18 08:02,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 08:07,2025-11-18 08:07,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 08:12,2025-11-18 08:12,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 08:23,2025-11-18 08:23,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 08:29,2025-11-18 08:29,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 08:37,2025-11-18 08:37,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 08:44,2025-11-18 08:43,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 08:53,2025-11-18 08:53,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 09:03,2025-11-18 09:03,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 09:11,2025-11-18 09:11,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 09:23,2025-11-18 09:23,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 09:32,2025-11-18 09:32,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 09:44,2025-11-18 09:44,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 09:53,2025-11-18 09:53,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 10:03,2025-11-18 10:03,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 10:13,2025-11-18 10:13,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 10:19,2025-11-18 10:19,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 10:32,2025-11-18 10:32,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 10:42,2025-11-18 10:43,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 10:50,2025-11-18 10:50,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 10:58,2025-11-18 10:58,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 11:11,2025-11-18 11:11,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 11:21,2025-11-18 11:21,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 11:30,2025-11-18 11:30,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 11:43,2025-11-18 11:44,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 11:52,2025-11-18 11:52,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 12:01,2025-11-18 12:01,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 12:10,2025-11-18 12:10,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 12:22,2025-11-18 12:22,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 12:33,2025-11-18 12:32,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 12:40,2025-11-18 12:40,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 12:51,2025-11-18 12:51,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 12:55,2025-11-18 12:55,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 13:10,2025-11-18 13:10,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 13:18,2025-11-18 13:18,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 13:29,2025-11-18 13:29,241219001,289001430,206000908
2025-11-18,206000908,2025-11-18 13:42,2025-11-18 13:42,241219001,289001440,206000908
2025-11-18,206000908,2025-11-18 13:53,2025-11-18 13:53,241219001,289001430,206000908
2025-11-18,206000908,,2025-11-18 14:03,241219001,289003843,206000908
2025-11-18,206000908,2025-11-18 14:07,2025-11-18 14:07,241219001,289001440,206000908
