arrivalDate,day_of_week,is_weekend,is_commute,hour,minute,trip_id,vehicle,station,road_id,bus_line
2025-11-19 12:50:00,2,0,0,12,50,653,0,19,9,0
2025-11-19 12:51:00,2,0,0,12,51,653,0,20,10,0
2025-11-19 12:55:00,2,0,0,12,55,654,0,2,2,1
2025-11-19 12:55:00,2,0,0,12,55,654,0,3,2,1
2025-11-19 12:57:00,2,0,0,12,57,654,0,4,3,1
2025-11-19 12:57:00,2,0,0,12,57,654,0,5,3,1
2025-11-19 12:58:00,2,0,0,12,58,654,0,6,4,1
2025-11-19 12:59:00,2,0,0,12,59,654,0,7,4,1
2025-11-19 13:02:00,2,0,0,13,2,654,0,8,5,1
2025-11-19 13:03:00,2,0,0,13,3,654,0,9,5,1
2025-11-19 13:04:00,2,0,0,13,4,654,0,10,6,1
2025-11-19 13:04:00,2,0,0,13,4,654,0,11,6,1
2025-11-19 13:05:00,2,0,0,13,5,654,0,12,6,1
2025-11-19 13:05:00,2,0,0,13,5,654,0,13,7,1
2025-11-19 13:07:00,2,0,0,13,7,654,0,14,7,0
2025-11-19 13:08:00,2,0,0,13,8,654,0,15,8,0
2025-11-19 13:08:00,2,0,0,13,8,654,0,16,8,0
2025-11-19 13:08:00,2,0,0,13,8,654,0,21,11,0
2025-11-19 13:09:00,2,0,0,13,9,654,0,17,8,0
2025-11-19 13:10:00,2,0,0,13,10,654,0,18,9,0
2025-11-19 13:10:00,2,0,0,13,10,654,0,19,9,0
2025-11-19 13:11:00,2,0,0,13,11,654,0,20,10,0
2025-11-19 13:17:00,2,0,0,13,17,655,0,2,2,1
2025-11-19 13:17:00,2,0,0,13,17,655,0,3,2,1
2025-11-19 13:19:00,2,0,0,13,19,655,0,4,3,1
2025-11-19 13:20:00,2,0,0,13,20,655,0,5,3,1
2025-11-19 13:20:00,2,0,0,13,20,655,0,6,4,1
2025-11-19 13:22:00,2,0,0,13,22,655,0,7,4,1
2025-11-19 13:25:00,2,0,0,13,25,655,0,8,5,1
2025-11-19 13:26:00,2,0,0,13,26,655,0,9,5,1
2025-11-19 13:26:00,2,0,0,13,26,655,0,10,6,1
2025-11-19 13:26:00,2,0,0,13,26,655,0,11,6,1
2025-11-19 13:27:00,2,0,0,13,27,655,0,12,6,1
2025-11-19 13:27:00,2,0,0,13,27,655,0,13,7,1
2025-11-19 13:30:00,2,0,0,13,30,655,0,14,7,0
2025-11-19 13:31:00,2,0,0,13,31,655,0,15,8,0
2025-11-19 13:31:00,2,0,0,13,31,655,0,16,8,0
2025-11-19 13:32:00,2,0,0,13,32,655,0,17,8,0
2025-11-19 13:33:00,2,0,0,13,33,655,0,18,9,0
2025-11-19 13:34:00,2,0,0,13,34,655,0,19,9,0
2025-11-19 13:34:00,2,0,0,13,34,655,0,20,10,0
2025-11-19 13:37:00,2,0,0,13,37,656,0,2,2,1
2025-11-19 13:38:00,2,0,0,13,38,656,0,3,2,1
2025-11-19 13:39:00,2,0,0,13,39,656,0,4,3,1
2025-11-19 13:40:00,2,0,0,13,40,656,0,5,3,1
2025-11-19 13:40:00,2,0,0,13,40,656,0,6,4,1
2025-11-19 13:42:00,2,0,0,13,42,656,0,7,4,1
2025-11-19 13:44:00,2,0,0,13,44,656,0,8,5,1
2025-11-19 13:45:00,2,0,0,13,45,656,0,9,5,1
2025-11-19 13:46:00,2,0,0,13,46,656,0,10,6,1
2025-11-19 13:47:00,2,0,0,13,47,656,0,11,6,1
2025-11-19 13:47:00,2,0,0,13,47,656,0,12,6,1
2025-11-19 13:49:00,2,0,0,13,49,656,0,13,7,1
2025-11-19 13:50:00,2,0,0,13,50,656,0,14,7,0
2025-11-19 13:51:00,2,0,0,13,51,656,0,15,8,0
2025-11-19 13:51:00,2,0,0,13,51,656,0,16,8,0
2025-11-19 13:52:00,2,0,0,13,52,656,0,17,8,0
2025-11-19 13:53:00,2,0,0,13,53,656,0,18,9,0
2025-11-19 13:53:00,2,0,0,13,53,656,0,19,9,0
2025-11-19 13:53:00,2,0,0,13,53,656,0,20,10,0
2025-11-19 13:54:00,2,0,0,13,54,656,0,21,11,0
2025-11-19 13:57:00,2,0,0,13,57,657,0,2,2,1
2025-11-19 13:57:00,2,0,0,13,57,657,0,3,2,1
2025-11-19 13:59:00,2,0,0,13,59,657,0,4,3,1
2025-11-19 13:59:00,2,0,0,13,59,657,0,5,3,1
2025-11-19 14:00:00,2,0,0,14,0,657,0,6,4,1
2025-11-19 14:02:00,2,0,0,14,2,657,0,7,4,1
2025-11-19 14:04:00,2,0,0,14,4,657,0,8,5,1
2025-11-19 14:05:00,2,0,0,14,5,657,0,9,5,1
2025-11-19 14:06:00,2,0,0,14,6,657,0,10,6,1
2025-11-19 14:06:00,2,0,0,14,6,657,0,11,6,1
2025-11-19 14:07:00,2,0,0,14,7,657,0,12,6,1
2025-11-19 14:07:00,2,0,0,14,7,657,0,13,7,1
2025-11-19 14:08:00,2,0,0,14,8,657,0,14,7,0
2025-11-19 14:08:00,2,0,0,14,8,657,0,15,8,0
2025-11-19 14:09:00,2,0,0,14,9,657,0,16,8,0
2025-11-19 14:09:00,2,0,0,14,9,657,0,17,8,0
2025-11-19 14:10:00,2,0,0,14,10,657,0,18,9,0
2025-11-19 14:10:00,2,0,0,14,10,657,0,19,9,0
2025-11-19 14:11:00,2,0,0,14,11,657,0,20,10,0
2025-11-19 14:48:00,2,0,0,14,48,657,0,21,11,0
2025-11-19 14:55:00,2,0,0,14,55,658,0,2,2,1
2025-11-19 14:56:00,2,0,0,14,56,658,0,3,2,1
2025-11-19 14:58:00,2,0,0,14,58,658,0,4,3,1
2025-11-19 14:59:00,2,0,0,14,59,658,0,5,3,1
2025-11-19 14:59:00,2,0,0,14,59,658,0,6,4,1
2025-11-19 15:01:00,2,0,0,15,1,658,0,7,4,1
2025-11-19 15:04:00,2,0,0,15,4,658,0,8,5,1
2025-11-19 15:05:00,2,0,0,15,5,658,0,9,5,1
2025-11-19 15:06:00,2,0,0,15,6,658,0,10,6,1
2025-11-19 15:06:00,2,0,0,15,6,658,0,11,6,1
2025-11-19 15:07:00,2,0,0,15,7,658,0,12,6,1
2025-11-19 15:08:00,2,0,0,15,8,658,0,13,7,1
2025-11-19 15:09:00,2,0,0,15,9,658,0,14,7,0
2025-11-19 15:10:00,2,0,0,15,10,658,0,15,8,0
2025-11-19 15:11:00,2,0,0,15,11,658,0,16,8,0
2025-11-19 15:11:00,2,0,0,15,11,658,0,17,8,0
2025-11-19 15:12:00,2,0,0,15,12,658,0,18,9,0
2025-11-19 15:12:00,2,0,0,15,12,658,0,19,9,0
2025-11-19 15:13:00,2,0,0,15,13,658,0,20,10,0
2025-11-19 15:14:00,2,0,0,15,14,658,0,21,11,0
2025-11-19 15:16:00,2,0,0,15,16,659,0,2,2,1
2025-11-19 15:17:00,2,0,0,15,17,659,0,3,2,1
2025-11-19 15:18:00,2,0,0,15,18,659,0,4,3,1
2025-11-19 15:19:00,2,0,0,15,19,659,0,5,3,1
2025-11-19 15:19:00,2,0,0,15,19,659,0,6,4,1
2025-11-19 15:21:00,2,0,0,15,21,659,0,7,4,1
2025-11-19 15:24:00,2,0,0,15,24,659,0,8,5,1
2025-11-19 15:25:00,2,0,0,15,25,659,0,9,5,1
2025-11-19 15:25:00,2,0,0,15,25,659,0,10,6,1
2025-11-19 15:26:00,2,0,0,15,26,659,0,11,6,1
2025-11-19 15:26:00,2,0,0,15,26,659,0,12,6,1
2025-11-19 15:28:00,2,0,0,15,28,659,0,13,7,1
2025-11-19 15:29:00,2,0,0,15,29,659,0,14,7,0
2025-11-19 15:30:00,2,0,0,15,30,659,0,15,8,0
2025-11-19 15:30:00,2,0,0,15,30,659,0,16,8,0
2025-11-19 15:31:00,2,0,0,15,31,659,0,17,8,0
2025-11-19 15:32:00,2,0,0,15,32,659,0,18,9,0
2025-11-19 15:32:00,2,0,0,15,32,659,0,19,9,0
2025-11-19 15:33:00,2,0,0,15,33,659,0,20,10,0
2025-11-19 15:33:00,2,0,0,15,33,659,0,21,11,0
2025-11-19 15:36:00,2,0,0,15,36,660,0,2,2,1
2025-11-19 15:37:00,2,0,0,15,37,660,0,3,2,1
2025-11-19 15:38:00,2,0,0,15,38,660,0,4,3,1
2025-11-19 15:39:00,2,0,0,15,39,660,0,5,3,1
2025-11-19 15:39:00,2,0,0,15,39,660,0,6,4,1
2025-11-19 15:41:00,2,0,0,15,41,660,0,7,4,1
2025-11-19 15:44:00,2,0,0,15,44,660,0,8,5,1
2025-11-19 15:44:00,2,0,0,15,44,660,0,9,5,1
2025-11-19 15:45:00,2,0,0,15,45,660,0,10,6,1
2025-11-19 15:46:00,2,0,0,15,46,660,0,11,6,1
2025-11-19 15:46:00,2,0,0,15,46,660,0,12,6,1
2025-11-19 15:48:00,2,0,0,15,48,660,0,13,7,1
2025-11-19 15:49:00,2,0,0,15,49,660,0,14,7,0
2025-11-19 15:50:00,2,0,0,15,50,660,0,15,8,0
2025-11-19 15:50:00,2,0,0,15,50,660,0,16,8,0
2025-11-19 15:51:00,2,0,0,15,51,660,0,17,8,0
2025-11-19 15:52:00,2,0,0,15,52,660,0,18,9,0
2025-11-19 15:52:00,2,0,0,15,52,660,0,19,9,0
2025-11-19 15:52:00,2,0,0,15,52,660,0,20,10,0
2025-11-19 15:56:00,2,0,0,15,56,661,0,2,2,1
2025-11-19 15:56:00,2,0,0,15,56,661,0,3,2,1
2025-11-19 15:58:00,2,0,0,15,58,661,0,4,3,1
2025-11-19 15:59:00,2,0,0,15,59,661,0,5,3,1
2025-11-19 15:59:00,2,0,0,15,59,661,0,6,4,1
2025-11-19 16:01:00,2,0,0,16,1,661,0,7,4,1
2025-11-19 16:03:00,2,0,0,16,3,661,0,8,5,1
2025-11-19 16:04:00,2,0,0,16,4,661,0,9,5,1
2025-11-19 16:05:00,2,0,0,16,5,661,0,10,6,1
2025-11-19 16:05:00,2,0,0,16,5,661,0,11,6,1
2025-11-19 16:06:00,2,0,0,16,6,661,0,12,6,1
2025-11-19 16:08:00,2,0,0,16,8,661,0,13,7,1
2025-11-19 16:09:00,2,0,0,16,9,661,0,14,7,0
2025-11-19 16:10:00,2,0,0,16,10,661,0,15,8,0
2025-11-19 16:10:00,2,0,0,16,10,661,0,16,8,0
2025-11-19 16:10:00,2,0,0,16,10,661,0,17,8,0
2025-11-19 16:11:00,2,0,0,16,11,661,0,18,9,0
2025-11-19 16:12:00,2,0,0,16,12,661,0,19,9,0
2025-11-19 16:12:00,2,0,0,16,12,661,0,20,10,0
2025-11-19 16:13:00,2,0,0,16,13,661,0,21,11,0
2025-11-19 16:16:00,2,0,0,16,16,662,0,2,2,1
2025-11-19 16:17:00,2,0,0,16,17,662,0,3,2,1
2025-11-19 16:18:00,2,0,0,16,18,662,0,4,3,1
2025-11-19 16:19:00,2,0,0,16,19,662,0,5,3,1
2025-11-19 16:19:00,2,0,0,16,19,662,0,6,4,1
2025-11-19 16:21:00,2,0,0,16,21,662,0,7,4,1
2025-11-19 16:22:00,2,0,0,16,22,662,0,8,5,1
2025-11-19 16:22:00,2,0,0,16,22,662,0,9,5,1
2025-11-19 16:23:00,2,0,0,16,23,662,0,10,6,1
2025-11-19 16:23:00,2,0,0,16,23,662,0,11,6,1
2025-11-19 16:24:00,2,0,0,16,24,662,0,12,6,1
2025-11-19 16:26:00,2,0,0,16,26,662,0,13,7,1
2025-11-19 16:27:00,2,0,0,16,27,662,0,14,7,0
2025-11-19 16:27:00,2,0,0,16,27,662,0,15,8,0
2025-11-19 16:28:00,2,0,0,16,28,662,0,16,8,0
2025-11-19 16:28:00,2,0,0,16,28,662,0,17,8,0
2025-11-19 16:29:00,2,0,0,16,29,662,0,18,9,0
2025-11-19 16:30:00,2,0,0,16,30,662,0,19,9,0
2025-11-19 16:31:00,2,0,0,16,31,662,0,20,10,0
2025-11-19 16:31:00,2,0,0,16,31,662,0,21,11,0
2025-11-19 16:34:00,2,0,0,16,34,663,0,2,2,1
2025-11-19 16:35:00,2,0,0,16,35,663,0,3,2,1
2025-11-19 16:36:00,2,0,0,16,36,663,0,4,3,1
2025-11-19 16:37:00,2,0,0,16,37,663,0,5,3,1
2025-11-19 16:37:00,2,0,0,16,37,663,0,6,4,1
2025-11-19 16:39:00,2,0,0,16,39,663,0,7,4,1
2025-11-19 16:39:00,2,0,0,16,39,663,0,8,5,1
2025-11-19 16:40:00,2,0,0,16,40,663,0,9,5,1
2025-11-19 16:41:00,2,0,0,16,41,663,0,10,6,1
2025-11-19 16:42:00,2,0,0,16,42,663,0,11,6,1
2025-11-19 16:44:00,2,0,0,16,44,663,0,12,6,1
2025-11-19 16:44:00,2,0,0,16,44,663,0,13,7,1
2025-11-19 16:45:00,2,0,0,16,45,663,0,14,7,0
2025-11-19 16:46:00,2,0,0,16,46,663,0,15,8,0
2025-11-19 16:47:00,2,0,0,16,47,663,0,16,8,0
2025-11-19 16:47:00,2,0,0,16,47,663,0,17,8,0
2025-11-19 16:47:00,2,0,0,16,47,663,0,18,9,0
2025-11-19 16:48:00,2,0,0,16,48,663,0,19,9,0
2025-11-19 16:49:00,2,0,0,16,49,663,0,20,10,0
2025-11-19 17:51:00,2,0,1,17,51,663,0,21,11,0
2025-11-19 17:56:00,2,0,1,17,56,664,0,2,2,1
2025-11-19 17:57:00,2,0,1,17,57,664,0,3,2,1
2025-11-19 18:00:00,2,0,1,18,0,664,0,4,3,1
2025-11-19 18:01:00,2,0,1,18,1,664,0,5,3,1
2025-11-19 18:01:00,2,0,1,18,1,664,0,6,4,1
2025-11-19 18:03:00,2,0,1,18,3,664,0,7,4,1
2025-11-19 18:06:00,2,0,1,18,6,664,0,8,5,1
2025-11-19 18:07:00,2,0,1,18,7,664,0,9,5,1
2025-11-19 18:08:00,2,0,1,18,8,664,0,10,6,1
2025-11-19 18:09:00,2,0,1,18,9,664,0,11,6,1
2025-11-19 18:11:00,2,0,1,18,11,664,0,12,6,1
2025-11-19 18:12:00,2,0,1,18,12,664,0,13,7,1
2025-11-19 18:15:00,2,0,1,18,15,664,0,14,7,0
2025-11-19 18:17:00,2,0,1,18,17,664,0,15,8,0
2025-11-19 18:18:00,2,0,1,18,18,664,0,16,8,0
2025-11-19 18:19:00,2,0,1,18,19,664,0,17,8,0
2025-11-19 18:20:00,2,0,1,18,20,664,0,18,9,0
2025-11-19 18:21:00,2,0,1,18,21,664,0,19,9,0
2025-11-19 18:22:00,2,0,1,18,22,664,0,20,10,0
2025-11-19 18:22:00,2,0,1,18,22,664,0,21,11,0
2025-11-19 18:26:00,2,0,1,18,26,665,0,2,2,1
2025-11-19 18:27:00,2,0,1,18,27,665,0,3,2,1
2025-11-19 18:30:00,2,0,1,18,30,665,0,4,3,1
2025-11-19 18:31:00,2,0,1,18,31,665,0,5,3,1
2025-11-19 18:31:00,2,0,1,18,31,665,0,6,4,1
2025-11-19 18:33:00,2,0,1,18,33,665,0,7,4,1
2025-11-19 18:33:00,2,0,1,18,33,665,0,8,5,1
2025-11-19 18:34:00,2,0,1,18,34,665,0,9,5,1
2025-11-19 18:35:00,2,0,1,18,35,665,0,10,6,1
2025-11-19 18:36:00,2,0,1,18,36,665,0,11,6,1
2025-11-19 18:38:00,2,0,1,18,38,665,0,12,6,1
2025-11-19 18:39:00,2,0,1,18,39,665,0,13,7,1
2025-11-19 18:39:00,2,0,1,18,39,665,0,14,7,0
2025-11-19 18:40:00,2,0,1,18,40,665,0,15,8,0
2025-11-19 18:41:00,2,0,1,18,41,665,0,16,8,0
2025-11-19 18:41:00,2,0,1,18,41,665,0,17,8,0
2025-11-19 18:42:00,2,0,1,18,42,665,0,18,9,0
2025-11-19 18:42:00,2,0,1,18,42,665,0,19,9,0
2025-11-19 18:43:00,2,0,1,18,43,665,0,20,10,0
2025-11-19 18:44:00,2,0,1,18,44,665,0,21,11,0
2025-11-19 18:49:00,2,0,1,18,49,666,0,2,2,1
2025-11-19 18:50:00,2,0,1,18,50,666,0,3,2,1
2025-11-19 18:51:00,2,0,1,18,51,666,0,4,3,1
2025-11-19 18:52:00,2,0,1,18,52,666,0,5,3,1
2025-11-19 18:52:00,2,0,1,18,52,666,0,6,4,1
2025-11-19 18:54:00,2,0,1,18,54,666,0,7,4,1
2025-11-19 18:55:00,2,0,1,18,55,666,0,8,5,1
2025-11-19 18:55:00,2,0,1,18,55,666,0,9,5,1
2025-11-19 18:56:00,2,0,1,18,56,666,0,10,6,1
2025-11-19 18:57:00,2,0,1,18,57,666,0,11,6,1
2025-11-19 18:59:00,2,0,1,18,59,666,0,12,6,1
2025-11-19 19:00:00,2,0,1,19,0,666,0,13,7,1
2025-11-19 19:00:00,2,0,1,19,0,666,0,14,7,0
2025-11-19 19:01:00,2,0,1,19,1,666,0,15,8,0
2025-11-19 19:02:00,2,0,1,19,2,666,0,16,8,0
2025-11-19 19:02:00,2,0,1,19,2,666,0,17,8,0
2025-11-19 19:05:00,2,0,1,19,5,666,0,18,9,0
2025-11-19 19:06:00,2,0,1,19,6,666,0,19,9,0
2025-11-19 19:06:00,2,0,1,19,6,666,0,20,10,0
2025-11-19 19:08:00,2,0,1,19,8,666,0,21,11,0
2025-11-19 19:13:00,2,0,1,19,13,667,0,2,2,1
2025-11-19 19:14:00,2,0,1,19,14,667,0,3,2,1
2025-11-19 19:15:00,2,0,1,19,15,667,0,4,3,1
2025-11-19 19:16:00,2,0,1,19,16,667,0,5,3,1
2025-11-19 19:18:00,2,0,1,19,18,667,0,6,4,1
2025-11-19 19:18:00,2,0,1,19,18,667,0,7,4,1
2025-11-19 19:21:00,2,0,1,19,21,667,0,8,5,1
2025-11-19 19:22:00,2,0,1,19,22,667,0,9,5,1
2025-11-19 19:23:00,2,0,1,19,23,667,0,10,6,1
2025-11-19 19:23:00,2,0,1,19,23,667,0,11,6,1
2025-11-19 19:24:00,2,0,1,19,24,667,0,12,6,1
2025-11-19 19:26:00,2,0,1,19,26,667,0,13,7,1
2025-11-19 19:27:00,2,0,1,19,27,667,0,14,7,0
2025-11-19 19:27:00,2,0,1,19,27,667,0,15,8,0
2025-11-19 19:28:00,2,0,1,19,28,667,0,16,8,0
2025-11-19 19:28:00,2,0,1,19,28,667,0,17,8,0
2025-11-19 19:29:00,2,0,1,19,29,667,0,18,9,0
2025-11-19 19:30:00,2,0,1,19,30,667,0,19,9,0
2025-11-19 19:31:00,2,0,1,19,31,667,0,20,10,0
2025-11-19 19:33:00,2,0,1,19,33,667,0,21,11,0
2025-11-19 19:38:00,2,0,1,19,38,668,0,2,2,1
2025-11-19 19:39:00,2,0,1,19,39,668,0,3,2,1
2025-11-19 19:42:00,2,0,1,19,42,668,0,4,3,1
2025-11-19 19:43:00,2,0,1,19,43,668,0,5,3,1
2025-11-19 19:43:00,2,0,1,19,43,668,0,6,4,1
2025-11-19 19:45:00,2,0,1,19,45,668,0,7,4,1
2025-11-19 19:48:00,2,0,1,19,48,668,0,8,5,1
2025-11-19 19:49:00,2,0,1,19,49,668,0,9,5,1
2025-11-19 19:50:00,2,0,1,19,50,668,0,10,6,1
2025-11-19 19:50:00,2,0,1,19,50,668,0,11,6,1
2025-11-19 19:51:00,2,0,1,19,51,668,0,12,6,1
2025-11-19 19:53:00,2,0,1,19,53,668,0,13,7,1
2025-11-19 19:54:00,2,0,1,19,54,668,0,14,7,0
2025-11-19 19:54:00,2,0,1,19,54,668,0,15,8,0
2025-11-19 19:55:00,2,0,1,19,55,668,0,16,8,0
2025-11-19 19:55:00,2,0,1,19,55,668,0,17,8,0
2025-11-19 19:56:00,2,0,1,19,56,668,0,18,9,0
2025-11-19 19:57:00,2,0,1,19,57,668,0,19,9,0
2025-11-19 19:58:00,2,0,1,19,58,668,0,20,10,0
2025-11-19 20:02:00,2,0,1,20,2,669,0,2,2,1
2025-11-19 20:02:00,2,0,1,20,2,669,0,3,2,1
2025-11-19 20:06:00,2,0,1,20,6,669,0,4,3,1
2025-11-19 20:07:00,2,0,1,20,7,669,0,5,3,1
2025-11-19 20:07:00,2,0,1,20,7,669,0,6,4,1
2025-11-19 20:09:00,2,0,1,20,9,669,0,7,4,1
2025-11-19 20:10:00,2,0,1,20,10,669,0,8,5,1
2025-11-19 20:10:00,2,0,1,20,10,669,0,9,5,1
2025-11-19 20:11:00,2,0,1,20,11,669,0,10,6,1
2025-11-19 20:11:00,2,0,1,20,11,669,0,11,6,1
2025-11-19 20:12:00,2,0,1,20,12,669,0,12,6,1
2025-11-19 20:14:00,2,0,1,20,14,669,0,13,7,1
2025-11-19 20:15:00,2,0,1,20,15,669,0,14,7,0
2025-11-19 20:15:00,2,0,1,20,15,669,0,15,8,0
2025-11-19 20:15:00,2,0,1,20,15,669,0,16,8,0
2025-11-19 20:16:00,2,0,1,20,16,669,0,17,8,0
2025-11-19 20:17:00,2,0,1,20,17,669,0,18,9,0
2025-11-19 20:18:00,2,0,1,20,18,669,0,19,9,0
2025-11-19 20:19:00,2,0,1,20,19,669,0,20,10,0
2025-11-19 20:26:00,2,0,1,20,26,670,0,2,2,1
2025-11-19 20:27:00,2,0,1,20,27,670,0,3,2,1
2025-11-19 20:30:00,2,0,1,20,30,670,0,4,3,1
2025-11-19 20:31:00,2,0,1,20,31,670,0,5,3,1
2025-11-19 20:31:00,2,0,1,20,31,670,0,6,4,1
2025-11-19 20:33:00,2,0,1,20,33,670,0,7,4,1
2025-11-19 20:36:00,2,0,1,20,36,670,0,8,5,1
2025-11-19 20:37:00,2,0,1,20,37,670,0,9,5,1
2025-11-19 20:38:00,2,0,1,20,38,670,0,10,6,1
2025-11-19 20:39:00,2,0,1,20,39,670,0,11,6,1
2025-11-19 20:39:00,2,0,1,20,39,670,0,12,6,1
2025-11-19 20:41:00,2,0,1,20,41,670,0,13,7,1
2025-11-19 20:42:00,2,0,1,20,42,670,0,14,7,0
2025-11-19 20:42:00,2,0,1,20,42,670,0,15,8,0
2025-11-19 20:43:00,2,0,1,20,43,670,0,16,8,0
2025-11-19 20:43:00,2,0,1,20,43,670,0,17,8,0
2025-11-19 20:44:00,2,0,1,20,44,670,0,18,9,0
2025-11-19 20:45:00,2,0,1,20,45,670,0,19,9,0
2025-11-19 20:46:00,2,0,1,20,46,670,0,20,10,0
2025-11-19 20:47:00,2,0,1,20,47,670,0,21,11,0
2025-11-19 20:54:00,2,0,1,20,54,671,0,2,2,1
2025-11-19 20:55:00,2,0,1,20,55,671,0,3,2,1
2025-11-19 20:57:00,2,0,1,20,57,671,0,4,3,1
2025-11-19 20:58:00,2,0,1,20,58,671,0,5,3,1
2025-11-19 20:58:00,2,0,1,20,58,671,0,6,4,1
2025-11-19 21:00:00,2,0,0,21,0,671,0,7,4,1
2025-11-19 21:01:00,2,0,0,21,1,671,0,8,5,1
2025-11-19 21:01:00,2,0,0,21,1,671,0,9,5,1
2025-11-19 21:02:00,2,0,0,21,2,671,0,10,6,1
2025-11-19 21:02:00,2,0,0,21,2,671,0,11,6,1
2025-11-19 21:03:00,2,0,0,21,3,671,0,12,6,1
2025-11-19 21:05:00,2,0,0,21,5,671,0,13,7,1
2025-11-19 21:06:00,2,0,0,21,6,671,0,14,7,0
2025-11-19 21:07:00,2,0,0,21,7,671,0,15,8,0
2025-11-19 21:07:00,2,0,0,21,7,671,0,21,11,0
2025-11-19 21:08:00,2,0,0,21,8,671,0,16,8,0
2025-11-19 21:08:00,2,0,0,21,8,671,0,17,8,0
2025-11-19 21:11:00,2,0,0,21,11,671,0,18,9,0
2025-11-19 21:12:00,2,0,0,21,12,671,0,19,9,0
2025-11-19 21:12:00,2,0,0,21,12,671,0,20,10,0
2025-11-19 21:19:00,2,0,0,21,19,672,0,2,2,1
2025-11-19 21:20:00,2,0,0,21,20,672,0,3,2,1
2025-11-19 21:21:00,2,0,0,21,21,672,0,4,3,1
2025-11-19 21:22:00,2,0,0,21,22,672,0,5,3,1
2025-11-19 21:22:00,2,0,0,21,22,672,0,6,4,1
2025-11-19 21:24:00,2,0,0,21,24,672,0,7,4,1
2025-11-19 21:25:00,2,0,0,21,25,672,0,8,5,1
2025-11-19 21:25:00,2,0,0,21,25,672,0,9,5,1
2025-11-19 21:26:00,2,0,0,21,26,672,0,10,6,1
2025-11-19 21:26:00,2,0,0,21,26,672,0,11,6,1
2025-11-19 21:27:00,2,0,0,21,27,672,0,12,6,1
2025-11-19 21:29:00,2,0,0,21,29,672,0,13,7,1
2025-11-19 21:30:00,2,0,0,21,30,672,0,14,7,0
2025-11-19 21:30:00,2,0,0,21,30,672,0,15,8,0
2025-11-19 21:31:00,2,0,0,21,31,672,0,16,8,0
2025-11-19 21:31:00,2,0,0,21,31,672,0,17,8,0
2025-11-19 21:32:00,2,0,0,21,32,672,0,18,9,0
2025-11-19 21:33:00,2,0,0,21,33,672,0,19,9,0
2025-11-19 21:33:00,2,0,0,21,33,672,0,20,10,0
2025-11-19 21:35:00,2,0,0,21,35,672,0,21,11,0
2025-11-19 21:43:00,2,0,0,21,43,673,0,2,2,1
2025-11-19 21:44:00,2,0,0,21,44,673,0,3,2,1
2025-11-19 21:45:00,2,0,0,21,45,673,0,4,3,1
2025-11-19 21:46:00,2,0,0,21,46,673,0,5,3,1
2025-11-19 21:46:00,2,0,0,21,46,673,0,6,4,1
2025-11-19 21:48:00,2,0,0,21,48,673,0,7,4,1
2025-11-19 21:49:00,2,0,0,21,49,673,0,8,5,1
2025-11-19 21:49:00,2,0,0,21,49,673,0,9,5,1
2025-11-19 21:50:00,2,0,0,21,50,673,0,10,6,1
2025-11-19 21:50:00,2,0,0,21,50,673,0,11,6,1
2025-11-19 21:51:00,2,0,0,21,51,673,0,12,6,1
2025-11-19 21:53:00,2,0,0,21,53,673,0,13,7,1
2025-11-19 21:54:00,2,0,0,21,54,673,0,14,7,0
2025-11-19 21:54:00,2,0,0,21,54,673,0,15,8,0
2025-11-19 21:55:00,2,0,0,21,55,673,0,16,8,0
2025-11-19 21:55:00,2,0,0,21,55,673,0,17,8,0
2025-11-19 21:56:00,2,0,0,21,56,673,0,18,9,0
2025-11-19 21:57:00,2,0,0,21,57,673,0,19,9,0
2025-11-19 21:57:00,2,0,0,21,57,673,0,20,10,0
2025-11-19 21:59:00,2,0,0,21,59,673,0,21,11,0
2025-11-19 22:07:00,2,0,0,22,7,674,0,2,2,1
2025-11-19 22:08:00,2,0,0,22,8,674,0,3,2,1
2025-11-19 22:09:00,2,0,0,22,9,674,0,4,3,1
2025-11-19 22:10:00,2,0,0,22,10,674,0,5,3,1
2025-11-19 22:10:00,2,0,0,22,10,674,0,6,4,1
2025-11-19 22:12:00,2,0,0,22,12,674,0,7,4,1
2025-11-19 22:15:00,2,0,0,22,15,674,0,8,5,1
2025-11-19 22:16:00,2,0,0,22,16,674,0,9,5,1
2025-11-19 22:17:00,2,0,0,22,17,674,0,10,6,1
2025-11-19 22:17:00,2,0,0,22,17,674,0,11,6,1
2025-11-19 22:18:00,2,0,0,22,18,674,0,12,6,1
2025-11-19 22:20:00,2,0,0,22,20,674,0,13,7,1
2025-11-19 22:21:00,2,0,0,22,21,674,0,14,7,0
2025-11-19 22:21:00,2,0,0,22,21,674,0,15,8,0
2025-11-19 22:22:00,2,0,0,22,22,674,0,16,8,0
2025-11-19 22:22:00,2,0,0,22,22,674,0,17,8,0
2025-11-19 22:23:00,2,0,0,22,23,674,0,18,9,0
2025-11-19 22:24:00,2,0,0,22,24,674,0,19,9,0
2025-11-19 22:24:00,2,0,0,22,24,674,0,20,10,0
2025-11-19 22:26:00,2,0,0,22,26,674,0,21,11,0
2025-11-19 22:33:00,2,0,0,22,33,675,0,2,2,1
2025-11-19 22:33:00,2,0,0,22,33,675,0,3,2,1
2025-11-19 22:36:00,2,0,0,22,36,675,0,4,3,1
2025-11-19 22:37:00,2,0,0,22,37,675,0,5,3,1
